"post_id","parent_id","comment_id","text","category"
"234119","","444879.0","what question would you hope to answer with all 5 timepoints at the same time","comment"
"330844","","626788.0","aksakal but in the blog with visualization clearly length and distance are two different quantities","comment"
"72568","","","one proves mathematically that if assumptions of a model are satisfied then the coverage rate of a 100p confidence interval is 100p but then statistics gets applied to the world where model assumptions may not be satisfied are there any studies comparing the coverage rates of confidence intervals applied to the real world with theoretical coverage rates","post"
"100316","","194279.0","not at all the op observes that the inverse does not exist when x is 1times k why n and this is right he misses that __in the linked post__ the row vector is x not x let x be a row vector containing the values of the predictors for the forecasts etc please notice that x xx 1 x _is not defined_ if the row vector is of dimension n because xx 1 is of dimension ktimes k the op is about a row vector of dimension k not n the op is about the _variance of the forecast_ can you see what youve missed","comment"
"146420","","280711.0","thanks for your answer i made a mistake with my definition of the chi squared distribution which is my answer makes practically no sense im aware of these properties and i was using them in my answer just in dragged out steps and a wrong understanding of x_n the trick for expectation of chi_12 is useful to know as well and im sure i can work out how to derive variance with a little bit of googling thanks glen_b","comment"
"17354","","31108.0","im assuming that the dependent variable in each condition is numeric and is measured the same way in each condition","comment"
"1762","","1921.0","sorry if this is a dumb question but what do the lighting conditions have to do with chronograph accuracy","comment"
"229449","","434157.0","matt it comes down to whether lifetime means for women who have reached menopause or for all women even teenagers the figures in this question are for the latter but the simulation needs the former +1 for a stimulating question btw","comment"
"208939","","398174.0","there is nothing wrong with the above model mean and precision are a priori independent this is one possible choice for a prior","comment"
"15841","","28661.0","okay to phrase the question slightly differently are you interested only in testing consistency of means or are you also interested in consistency of other distributional properties such as variance or skew","comment"
"51634","","140692.0","this code looks very interesting would it be possible for you to post your imput dataset somewhere so i could play with it i cant quite visualize what you are doing with all of your which melt statements","comment"
"59165","","113468.0","this blog post may be of some interest http blogphilbirnbaumcom 2006 08 findingtruetalentlevelforoutcomehtml","comment"
"156725","","298627.0","that said thanks for the link after reading it i think i have an idea of what might be going on hmm","comment"
"361975","","680074.0","but this would depend on properties of your data","comment"
"121651","","232084.0","the plot shows the model you fit to your data all the results are a consequence your two histograms correspond to the ranges of levels of the curve in the two regions to the left class 2 and right class 1 of 5 the curve must pass very close to the point 0 1 2 because you split a large set of data averaging 0 into the two classes the curve has to flow continuously in a decreasing manner from left to right these qualitative characteristics are easily predictable before ever fitting the modelyou dont need any software to draw the curve","comment"
"69045","","133376.0","glen_b thought it was easier to compare between the two datasets and recognize geometric shapes all of which are readily visible in the scatterplots","comment"
"120953","","","lets say you have two columns of data column a represents a value you had last month and column b represents a value you have this month if you want the percent change between the two you math it new old oldor in many languages and tools preventing a division by zero errorif old 0 then 0 else new old oldhowever if you had zero last month and something this month thats good news depending on what the story is so outputting zero may not be the best thing to show is there a best practice for visualizing a lift from zero in the context of a percent change in this situationzero seems wrong 100 seems wrong inf seems wrong n a seems wrong div0 seems wrong","post"
"384318","","721603.0","it is indeed the case that p x0","comment"
"219609","219579.0","","ponder the following story if you willi also remember sitting in a statistics course and the professor told us extrapolation was a bad idea then during the next class he told us it was a bad idea again in fact he said it twicei was sick for the rest of the semester but i was certain i couldnt have missed a lot of material because by the last week the guy must surely have been doing nothing but telling people again and again how extrapolation was a bad ideastrangely enough i didnt score very high on the exam","post"
"74040","","144128.0","so you are saying that the formula used is the correct one but the formula doesnt correct for the autocorrelation in x and y and i assume this autocorrelation will have an effect on the correlation coefficient","comment"
"182151","","349977.0","according to your latest edit youve got four setups per treatment and four measurements on each setup thats good news of course you can ignore some of my previous comments","comment"
"272597","","","how to calculate collective noise from individual standard errors","title"
"384535","","722109.0","no only transform if https statsstackexchangecom questions 18844 whenandwhyshouldyoutakethelogofadistributionofnumbers build and identify an arima model on the original series and incorporate deterministic structure as discussed here http docplayernet 12080848outlierslevelshiftsandvariancechangesintimeserieshtml","comment"
"211526","","401810.0","either case is possible you could get the same final model or they can be rather different","comment"
"108311","","208290.0","what is the purpose of the normalization","comment"
"322920","","","how to estimate the margins distribution using ecdf","title"
"372405","","700617.0","i just edited my answer to show some more detail","comment"
"14113","","24848.0","ok then its important to disclose the criteria you have used to identify this sequence for instance did it stand out among other sequences as having more variation in its frequency within the string it will also help to say something about how the string is generated because serial correlation among the characters can account for such variation","comment"
"64026","","","in this comment nick cox wrotebinning into classes is an ancient method while histograms can be useful modern statistical software makes it easy as well as advisable to fit distributions to the raw data binning just throws away detail that is crucial in determining which distributions are plausiblethe context of this comment suggests using qqplots as an alternative means to evaluate the fit the statement sounds very plausible but id like to know about a reliable reference supporting this statement is there some paper which does a more thorough investigation of this fact beyond a simple well this sounds obvious any actual systematic comparisons of results or the likesid also like to see how far this benefit of qqplots over histograms can be stretched to applications other than model fitting answers on this question agree that a qqplot just tells you that something is wrong i am thinking about using them as a tool to identify structure in observed data as compared to a null model and wonder whether there exist any established procedures to use qqplots or their underlying data to not only detect but also describe nonrandom structure in the observed data references which include this direction would therefore be particularly useful","post"
"66124","","127636.0","what i meant was that if you use proportional classified correctly as an accuracy measure that measure uses only 1 bit of information from the predictions so it is the lowest information content measure you can have other than no information at all this is reflected in low precision wide confidence interval for the accuracy score proper scoring rules are much preferred eg logarithmic probability score deviance or quadratic score brier","comment"
"384294","","721554.0","can we have more information please what is your model formula what is summary of your data set in particular is trial numeric or categorical factor","comment"
"222178","","","i am using the m5 model implemented in the rweka package for predicting a continues variable based on several independent ecological variablesmodel m5p t_apr datatrain i would like to use this to further build an ensemble model in r but im having difficulties finding a way how to do this therefore my question how to build an ensemble using m5 models in r","post"
"218727","218688.0","","you can use the lasso or elastic net regularisation both are available in glmnet if you are an r user with a poisson dependent variable using the familypoisson option hopefully you have sufficient observations to be able to split the dataset and do cross validationstepwise selection methods are generally best avoided particularly with 2000 variableslog y isnt a good idea if the data are poisson since you will be taking logs of zero of course you could use log y+1 but since glmnet supports the poisson distribution this doesnt seem necessary unless there are computational limitations","post"
"168084","","318831.0","what do the stars and crosses denote if simply multiplication id recommend leaving them out as is standard mathematical notation","comment"
"376270","","708097.0","it seems that the structural break is messing with my time series","comment"
"269433","","515767.0","yes i think the regression with panelid and year fixed effects needs to bextnbreg y itreat##ipost iyear fe robust","comment"
"5479","","","i am teaching myself dlms using rs dlm package and have two strange results i am modeling a time series using three combined elements a trend dlmmodpoly seasonality dlmmodtrig and moving seasonality dlmmodreg the first strange result is with the f onestepahead foreacast result most of this forecast appears to be one month behind the actual data which i believe ive seen in many examples of onestepahead forecasting online and in books the strange thing is that the moving seasonality is not similarly lagged but hits exactly where it should is this normalif i use the results m to manually assemble the componenet everything lines up perfectly so its weird though it makes sense in a way the moving seasonality has exogenous data to help it while the rest of the forecast does not still itd be nice to simply lag the resulting f and see a nice match more troubling is the difference i see if i change the degree of dlmmodpolys polynomial from 1 to 2 in an attempt to get a smoother level this introduces a huge spike in all three components at month 9 the spikes all basically cancel out in the composite but obviously make each piece say the level or the seasonality look rather ridiculous thereis this just one of those things that happens and i should be prepared to throw away the results first year of data as breakin or is it an indication that something is wrong even in the degree 1 polynomial case the first years moving seasonalitys level is a bit unsettled but no huge spike as when i use a degree 2 polynomial here is my r codelvl0 log mydata 1 slp0 mean diff log mydata buildptr2 function x pm dlmmodpoly order1 dvexp x 1 dwexp x 2 m0lvl0 tm dlmmodtrig s12 dvexp x 1 q2 dwexp x 34 rm dlmmodreg movingseason dvexp x 1 ptrm pm + tm + rm return ptrm mlptr2 dlmmle log mydata rep 1 6 buildptr2 dptr2 buildptr2 mlptr2par dptrf2 dlmfilter log mydata dptr2 tsdiag dptrf2 buildptr3 function x pm dlmmodpoly order2 dvexp x 1 dwc 0 exp x 2 m0c lvl0 slp0 tm dlmmodtrig s12 dvexp x 1 q2 dwexp x 34 rm dlmmodreg movingseason dvexp x 1 ptrm pm + tm + rm return ptrm mlptr3 dlmmle log mydata rep 1 8 buildptr3 dptr3 buildptr3 mlptr3par dptrf3 dlmfilter log mydata dptr3 per the followon question the data itself is monthly data for 10 years with each month being the weekly average attendance at a theatrical production the data definitely has seasonal and moving seasonal effects i want to model the trend and the seasonal effects to give the management some insight and to prepare for forecasting which is not directly possible with dlm when you include a dlmmodreg component though thats the next step i am trying to use an order2 polynomial component that i believe creates an irw trend which is supposed to be nicely smooth if it matters my moving seasonality is a yearly big bash gala event that can fall in two different months and i indicate it with 0 for most months and 1 for months in which the big bash falls","post"
"64760","","125230.0","often it is better to plot power curves rather than just computing a single value of power have the different effect sizes on the xaxis and the resulting power on the y you can include a few different curves representing different sample sizes these can show that while the initial conditions dont give the power desired a few small changes would or they may show that the experiment is not worth pursuing with the available resources","comment"
"306508","","582861.0","whuber nice exercise i think i have a correct answer but since this looks like selfstudy i dont think i should write it here can i create a private chatroom and show you my solution so that you can tell me if its correct","comment"
"368479","","692496.0","adamo i am curious as to what you mean by efficiency of statistical tests there are several definitions which one are you using to state that the ttest is efficient even for a general class of finitevariance distributions","comment"
"310387","","589744.0","the package marss fits linear gaussian statespace models with a kalman filter which easily accommodates missing values have you tried just sticking na values in your series for the middle part there is a priori no requirement for these two sessions to be of the same length","comment"
"199117","","384139.0","hey vinay i am curious did it work out in the end","comment"
"197286","","374180.0","ctd eg the same approach is used in the opening paragraph of this answer http statsstackexchangecom questions 125648 transformationchisquaredtonormaldistribution 125653#125653 to convert a chisquared 1 variate to a normal and in the opening paragraph of this answer http statsstackexchangecom questions 86135 isitpossibletoconvertarayleighdistributionintoagaussiandistribution 86143#86143 to convert a rayleighdistributed random variate with known parameter to normal","comment"
"389089","389087.0","","what is your hypothesis ie can you put what you want to test into individual questions the ideal tests then become more obviouseg your hypothesis might be that higher consumption of ultraprocessed food is negatively correlated with dietary diversity this is a statement hypothesis that you can then test to see whether your data provide statistically significant support for the hypothesis or notto me it appears that you have ordinal data the original dietary diversity score from 0 to 10 the consumption of ultraprocessed food is counts data ordinal data categorical data depending on how you look at it perhaps consider exploring ordinal regression firsta chisquared test seems reasonable if you decide to keep your data grouped as you have it at the momentyou might consider goodmankruskals gamma given that you have ordinal data but in general to choose between the tests look at the assumptions of each test and try to work out which one of them your data conforms to better","post"
"380544","","","so i tried to use ancova in r and when i was doing the diagnostics test turns out the data is not normalized now i am stuck and i do not know where to go from here please help is there a way that i can normalize my data or is there another test i can do","post"
"362069","","680523.0","give an example","comment"
"128667","","","fitting logistic function in r response unconstrained to 0 y 1","title"
"6332","","10163.0","as i keep saying use outofsample performance on a large set of series you cant easily compare insample performance of the two model classes","comment"
"31057","","60241.0","cardinal fantastic should have thought of that myself","comment"
"63321","","121786.0","with n500 and such a closetonormal looking distribution the clt kicks in very quickly and the uncertainty in the standard error of the mean starts to become very small tests of coefficients and confidence intervals should work perfectly well as is","comment"
"218296","","412938.0","are you asking for logistic regression what kinds of regressions are implied regression trees and neural networks as well","comment"
"425403","","794305.0","im talking about random lowdimensional feature maps like the rahimirecht one which uses the fourier transform of a kernel https peopleeecsberkeleyedu brecht papers 07rahrecnipspdf","comment"
"146228","","280589.0","mu_2 and sigma_22 are the first two moments of the distribution of a bean size after sampling with replacement from the original distribution which is normally distributed with mean mu and standard deviation sigma did it answer your question thank you","comment"
"299695","","","i am conducting an analysis of pharmacokinetics data in which i have plasma concentration of drug for different dosage groups in this way the area under the concentrationdose curve is computed asaucsum bar c _i + bar c _ i+1 times d_ i+1 d_i 2 in which bar c _i and d_i are the mean plasma concentration and dose of ith dosage group separately in this case i assume that bar c _i are independent random variables that follow the normal distributions n mu_i sigma_i2 and d_i are constants i want to estimate the 95 confidence interval of auc for this purpose i need the standard error for sum of random variables i am not sure whether the following formula is correcte auc sum mu_i+mu_ i+1 times d_ i+1 d_i 2 var auc sum sigma_i2+sigma_ i+1 2 times frac d_ i+1 d_i 2 2 any information on the formula for se for sum of random variables or any links which gives an idea is highly appreciated","post"
"332899","","","i have data collected over two years whereyear 1 34 successes in the representative sample of 49 taken from the finite population of 122 andyear 2 45 successes in the representative sample of 68 taken from the finite population of 175 what test do i use to see if there is any significant difference between the two","post"
"200335","","380145.0","lacerbi thats essentially correct except i would say more precisely that im comparing whether an interval around the cv estimate has a high probability of overlapping an interval around the bo estimate i appreciate the bias vs variance concern influential observations are a concern too but i wonder if they would already be priced in to the bo estimate at that point ie already influencing estimates of the mean and variance","comment"
"424503","424499.0","","i will mention several approaches that come to mind with illustrations in r maybe some of them will match with contents of your course and some can be easily done in pythonfirst here is a histogram of data that i assume from your comment is somewhat like yours the binning in most software depends on the sample size and range of the data and you cannot generally rely that tallest histogram bars will correspond to centers of the three distributions being mixedhist x probt br20 colskyblue2 rug x lines density x adj2 lwd2 colred the red curve is a kernel density estimate kde of the overall population i have used rs default density estimator in r the output of density gives x and yvectors you mightscan the values of the yvector to find its relative maxima find the corresponding xlocations and put classification barriers at troughs between the lower and central and between central and higher humpsnotice that this method does not apportion your 1024 observations intothree groups of about 340 observations if there is an unstated assumptionthat the three constituent distributions are sampled with equal probability you will have to take that information into account inmaking your classificationthe rug shows locations of points with overplotting for ties you can get an idea of their locations by sorting the data and you might takedifferences of the sorted data looking for two relatively large gapsyour idea of listing the frequencies in the various bins seemsreasonable here is a frequency histogram with the frequency ofeach bin shown atop the appropriate bar for these data in which the separation of the three categories is quite distinct the list of frequencies seems a good guide to to locating peaks and troughshowever in general i think kdes would be more reliablehere is another histogram of exactly the same data but rs default choice of bins the boundaries of the three categories would not be much different however the kde does not change as histogram binning changesthe exact maximum of the kde is at 10589 by taking differencesof the yden values one can also find exact locationsof troughsxden density x x yden density x yxden yden max yden 1 1058938in certain circumstances kdes or lists of frequenciesmay substitute for human eyeballs in classification by componentthere are also some clustering and discrimination methods i have not mentioned here i dont know anything about your course butthis problem may be an invitation to look ahead in the textbook for methods that may be coming soonfinally as an additional potential complication you should know that not all mixture distributions will show noticeable dips in the histogram or kde nor noticeable gaps in between tick marks or sortedobservations for example if three normal distributions all have the same standard deviation then you will see dips or gaps only whenthe means differ by more than two standard deviations reference if standard deviations and probabilities of components differ then the rules for visible gaps are more intricatesetseed 4321 x1 rnorm 100 50 5 x2 rnorm 100 75 5 x3 rnorm 100 85 5 x c x1 x2 x3 hist x probt colskyblue2 rug x lines density x lwd2 colred","post"
"351674","","","lag between forecast and actual value","title"
"338308","","639485.0","ah i see thank you for that the maths there has really made that much clearer effectively what you are saying is that 3 measures the effect that the growth of military expenditure as a share of gdp would have on the growth of gdp per capita as the level of corruption changes","comment"
"351650","351649.0","","this supposed statistician is mistaken many many naturally occurring phenomena tend towards gaussian no sample will perfectly conform but when compared against other competitor distributions the gaussian will tend to win for things like heights and weights and iq scores and things more so when the sample size increases but if you change the situation this isnt true the arrival times of radioactive alpha particles from uranium is exponential the number of heads coin tosses out of n throws is binomial this all said the central limit theorem states that the distribution of means is nearly always gaussian regardless of the form of the parent distribution heres an example consider the distribution of heights or weights for all people inside day care centers while human height is normally distributed in general at any one day care youll get a lot of short and light people and a couple taller heavier people very skewed now take the mean height or weight for each day care center in the united states that distribution of means will be normal","post"
"3091","","","ive seen a little bit here about the difference between statistical inference for random samples and what happens when we actually have population data most arguments seem to suggest you never actually have the population and the population data you think you have represents some unobservable super population which is the datagenerating process but say we have a state covered by counties and we have data on some environmental aspect of each county for example the total area of forest we want to see if some binary countylevel outcome is related to forest lets say presence or absence of a disease thinking lyme disease here as far as i can tell this qualifies as population level data would running a regular logistic regression and the normal tests on parameters yield correct estimates one thing that comes into this is whether the samples are independent in this case forest in county a is probably related to forest in the county b next door meaning a reduction in the degrees of freedom and imprecision in standard error estimates as i understand it but even if we had totally independent data would standard samplebased statistical inference be appropriate here","post"
"435711","","812418.0","i appreciate your valuable advice but it does not seem to solve my problem in the group lasso you mentioned a group of variables must be included together or excluded together in my problem however there is priority for example main effects have the highest priority and interaction terms and quadratic terms are the second if x22 should be included then x2 must be included but including x2 and excluding x22 is okay this is the difference from the group lasso you mentioned","comment"
"186064","","353558.0","+1 upvoting on the ground that questions leading to interesting answers must have some merit","comment"
"345229","","","i am looking for a way to estimate the number of observations needed for a regression analysis my hypothesised model is y_post y_pre + x1x2 my interest lies in whether the interaction term x1x2 is statistically significant i assumed a smalltomedium effect size for this x1x2 term my question is assuming a smalltomedium effect size what is the sample size needed to detect the effect with a power of 80 and alpha 005after looking into similar questions i couldnt find a good and systematic reference books for power analysis could anyone suggest a good reference book book chapter on how to conduct a sample size estimation using simulation in r i want to learn more about simulation because when i encounter different experimental designs in the future i could simulate the the sample size again by myselfmy background is psychology it would be wonderful if the references is also from this field although it is not necessary many similar questions remained unanswered or not satisfactorily eg power analysis by simulation how to simulate a custom power analysis of an lm model using r simulating responses from a factorial experiment for power analysis your help would be very much appreciated thank you","post"
"354890","","668452.0","possible duplicate of line of best fit does not look like a good fit why https statsstackexchangecom questions 332819 lineofbestfitdoesnotlooklikeagoodfitwhy","comment"
"194299","","369308.0","i appreciate the clearly thoughtful and likely timeconsuming response but i feel like this answer is a bit of a departure from the answers conveyed as accessibly as possible mandate of the question","comment"
"78667","","597822.0","what do you mean by the value found for rho you havent given any method or equations to determine it if you believe its the correlation of x then run your code with a value of 099 and compute the actual correlations that arise in samples","comment"
"159711","","304162.0","whuber yes but i cant understand what that means about the hypotesis that model 1 fits the training data better than model 2 or vice versa im being told to look at the pvalue but in both cases it gives the same probability","comment"
"248911","","474242.0","generally low activity in december people are to preoccupied with exams and christmas preparations","comment"
"277125","","531357.0","well i had to put the regions in my regression as control variables and after i got the output my teacher looked at it and said and are these results the same as in your figure with the average shares per region over that time period so i made the assumptions that the results of my regression had to be somewhat similar or logical as in the figure","comment"
"367293","","690573.0","jimmyjames i basically agree if you look at the skewness of the sample and its always precisely 0 its odd","comment"
"7730","","12661.0","chl is that because excel is slow or just incapable ie would give inaccurate results","comment"
"114883","","220394.0","what happened to to consult the statistician after an experiment is finished is often merely to ask him to conduct a post mortem examination he can perhaps say what the experiment died of formulating your substantive nonstatistical research question is desirable but if the question cannot be answer by the available methods and or data is useless","comment"
"348258","","","i have data from an experiment in which each subject was assigned to one of 4 experimental conditions condition a betweensubject factor and then faced 4 similar but distinct tasks task a withinsubject factor my dv is a continuous variable dv and the hypothesis is with respect to an interaction between condition and task for the analysis i am using the lme4 package in r and the model looks like thism lmer dv condition task + 1+order subj data where order is simply the order by which a subject faced the task 1 2 3 or 4 and subj is a unique subject idthis was an exploratory study and i now would like to use it to perform a power analysis for a larger study my question regards the way to perform a power analysis considering my goal is to find a significant interaction between a betweensubject factor and a withinsubject factor i tried looking at package simr which seems the most flexible one for performing power analysis of mixed models but cannot figure out how to do thisthanks in advance","post"
"192521","","365841.0","yeah it is more about defining rules of simulation the data is timeseries so ive spent some time on arima exp smooting modelling with poor results ols regression however did some improvement to my mae score","comment"
"157992","","","i have a group of subjects which did tests under 3 different conditionsif i now want to compare variables with a anova is it right that i get the same pvalues as if i would run 3 ttests comparing each of the conditions with each other","post"
"244783","","465695.0","edwardyu conflicting features will never be a problem the training will select useful features and combination and complicated transformation of features automatically","comment"
"355854","","670427.0","i suppose i mean cycles not seasons ultimately what i really want is for my data to fit any assumptions necessary to run the mannkendall trend test which from the following states constant variance and no serial correlation page 327 https pubsusgsgov twri twri4a3 pdf chapter12pdf ill also post the data the site is in northern california","comment"
"236017","","","the manual page for rs cor sayssome people have noted that the code for kendalls tau is slow for very large datasets many more than 1000 cases it rarely makes sense to do such a computation but see function corfk in package pcappwhy wouldnt it make sense to compute a kendalls tau for a large sample is there some reason tau is less useful or meaningful with larger samples or is it just that tau is hard to compute and you might as well approximate it by randomly sampling pairs of points and checking how often they agree","post"
"9448","","16029.0","linear model every meteorologist will tell you that everything they do is just a small adjustment to tomorrow will be the same","comment"
"66037","","127552.0","in addition to the mathematical proof of the equivalence you can think about it substantively if x_2 c x_1 then x_2 adds no new information it would be good if you could tell us what these variables are and why both xs should be in the model because as youve written it it makes no sense","comment"
"50969","","99769.0","here is a site on how to do it in four common software https wikisuittuftsedu confluence display sssi wilcoxon+signedrank+test","comment"
"10459","","17923.0","nothing that will inspire anybody to take up mathematics stick to books","comment"
"196854","","767901.0","this rule seemed to work quite well with a number of different data sets and three hidden layers one thing is for certain using this rule the number of neurons in the hidden layer s will be less than the number of input features size n","comment"
"249123","","476484.0","the f are the historical average fraction of the xi for each month compared to the eventual known total so the f and x are not correlated but the f and xi are","comment"
"316300","","600695.0","all the models you mention are linear in the parameters and in the vectors of predictors nonlinear regression https enwikipediaorg wiki nonlinear_regression is usually reserved for the case where the model is not linear in the parameters rather than merely curved in some original x so for example polynomial regression is generally referred to as multiple linear regression rather than nonlinear regression","comment"
"308669","","","robust pca as developed by candes et al 2009 or better yet netrepalli et al 2014 is a popular method for multivariate outlier detection but mahalanobis distance can also be used for outlier detection given a robust regularized estimate of the covariance matrix im curious about the dis advantages of using one method over the othermy intuition tells me that the greatest distinction between the two is the following when the data set is small in a statistical sense robust pca will give a lowerrank covariance while robust covariance matrix estimation will instead give a fullrank covariance due to the ledoitwolf regularization how does this in turn affect outlier detection","post"
"22833","","41485.0","benbolker a c all true","comment"
"416676","416668.0","","there is a vast literature about this topic the model schematic you have drawn shows a hidden markov model this class of model assumes that p y_t is independent of all other variables given z_t iep y_2 y_1 y_3 sum_ z2 p y_2 z_2 p z_2 y_1 y_3 therefore what you are really asking about is how to estimate p z_2 y_ 1t what you are then asking about is how filtering and smoothing work filtering generally is finding p z_t y_ 1t1 and smoothing is finding p z_t y_ 1t there are many resources about this online but here is a freely available and excellent on the topic bookyou may also find section 2 of this tutorial helpful and a more concise treatment of this topic","post"
"279182","279172.0","","one test not the only one you could use is the jonckheere terpstra test this compares ordinal data to either nominal or ordinal data","post"
"14928","","26809.0","andy w why should it be clear a priori that the hypothesis tests for the individual parameters do not say anything about significance of the overall model it is not assumed in ops question or my comments by the way that the model significance can be quantified only by ftests and even in that case there are examples where f is equivalent to a ttest so why not contemplate the possibility of a more complicated f being computable or estimable from a suite of ttests","comment"
"64752","","125135.0","i have all the data i can use much more individuals at no extra cost apart from some effort on my behalf surely using more data will yield more reliable results eg less risk for bias and narrower confidence intervals i want to get the best possible result with my resources","comment"
"390980","","","does this mean my model is useless","title"
"244660","","465431.0","have you looked into gaussian cox processes they may work nicely here and can be fitted with the r package inla https wwwgooglede urlsatsourcewebrctjurlhttps wwwmathntnuno inla rinlaorg papers s172010pdfved0ahukewin3awx5zbqahxj8ywkhrdod2wqfgg5maiusgafqjcnf_dhozzcvfsvck4xfspb6ur4kg0a pdf","comment"
"97714","","","as far as i know i have two options for tests in linear regression the ftest for the model if it explains more variance than it has error variance and the ttest to see if the slope is not zero with more than one predictor i can see why both tests are there but in my case i only have one predictor in my opinion the ftest and the ttest do the same in this case because if the slope is zero it is exactly the model it is compared to in the ftest where is the flaw in my logic","post"
"435765","","","i know the normal distribution is conjugate to itself are there others is there some sort of intuition behind why a given distribution would be conjugate to itself","post"
"179067","","339442.0","i agree with sheep that your list is nice but probably too much although i think mixed model the basis of it are essentials in today experimental design","comment"
"353339","","","the data consists of several discretetime markov chains indexed by a global time i assume all the chains are governed by the same transition matrix but that this can change in time i want to perform bayesian inference on the timevarying transition matrix with a prior that it varies smoothly in time this is in the context of a gibbs sampler and im particularly interested in drawing samples from the distribution of transition matrices at each time point in the homogeneous case i had been using a dirichletmultinomial distribution taking into account all transitions to tackle the nonhomogeneous case a first idea is to use a dirichletmultinomial distribution at each time point using all the transitions observed at that time point the chains mostly overlap in time but the number of transitions observed at a given time point can vary from 1 to 100 im concerned that for time points with few observed transitions the inferred timevarying probabilities could be nonsmooth one possibility for the lack of data at some time points would be to group together data of consecutive points and assume they are governed by the same transition matrix decreasing the time resolution do you have any suggestions i wonder about the possibility of incorporating a gaussian process prior over some parametrization of the transition matrixedit improve the question","post"
"135464","32105.0","","reading page 7 herehttp wwwcsprincetonedu picasso mats pcatutorialintuition_jppdfthey note that pca assumes that the distribution of whatever we are explaining can be described by a mean of zero and variance alone which they say can only be the normal distribution basically in addition to cams answer but i dont have enough reputation to comment","post"
"19032","","34428.0","hmm what does it mean for one point estimate to be contained within another","comment"
"144540","","276855.0","+1 for references i have never had any success in tbats in real world business forecasting would love to hear your perspective on its use in business forecasting","comment"
"363687","","683261.0","could you elaborate on what would constitute a method from one point of view writing down the regression model is a method which leaves us no actual question to answer what are you hoping to see in the answers","comment"
"310039","","589141.0","i will post an answer later but i have a question in the meantime just because i am curious about how these questions are born in what type of context did you get this question is this for instance a question arising in business or is it a hypothetical question as part of study and homework and maybe you can tell a bit more about it","comment"
"311311","311242.0","","essentially any model where the kernel of the posterior distribution in log units could be expressed in the stan language by incrementing the target keyword and you can add any prior assumptions you want on the parameters getting the stan mcmc algorithm to sample sufficiently efficiently is another matter but you have a good chance of that in this situationyour stan program might look something likedata intlower1 c number of colors intlower1 s number of shapes intlower1 t number of time periods vector t r_m market returns vector c s t r stacked returns parameters vector c beta_c vector s beta_s reallower0 sigma c s model vector c s t mu conditional mean vector c s t sigma_flat error sd int pos 1 for c in 1c for s in 1s mu pos pos + t 1 beta_c c beta_s s r_m sigma_flat pos pos + t 1 rep_vector sigma c s t pos pos + t target + normal_lpdf r mu sigma_flat loglikelihood illustrative priors target + normal_lpdf beta_c 0 1 target + normal_lpdf beta_s 0 1 target + exponential_lpdf to_vector sigma 1 but you will have to modify it if your panels are unbalanced if you have better priors or if you want to relax the assumption that beta_c and beta_s are independent a priori","post"
"308657","","","suppose i have a team team a and i am able to make an clone of them team b that is identical except for one difference for example they are baseball teams and team b uses a different type of bat than team a if team a and team b play a number of games against each other can the statistics from the headtohead games for example number of hits by each team strikeouts walks etc be compared using a ttest otherwise the games and teams will be identical same players same stadiums teams alternate which team bats first same pitchers etc ive been getting conflicting information about whether this is valid since their stats are not against a common opponent instead headtohead comparison so im not sure if a ttest is suitablesample data can i use a ttest to see if team as hits are statistically significantly different than team bs hits game # team a hits team b hits 1 5 9 2 4 5 3 7 12","post"
"158862","","302684.0","updated the answer","comment"
"403738","","755095.0","at first i thought it could be related to the conditional probabilities that they influence the classification accuracy of each class however i couldnt come up with a pattern in the probabilities that could explain this scenario","comment"
"344383","","649926.0","i added the selfstudy tag and edited the math notations to use latex formatting see https statsstackexchangecom editinghelp#latex","comment"
"62204","","119324.0","and by guestimate i mean fit the model without the correlation term fit the spherical model to the residuals get those parameters and then refit with gls but state the parameter values rather than use the formula using argument value without the nugget youd only need to specify the range as a parameter but with the nugget you will need both the range and 1 cor i j when i and j are two observations close together in space see corspher for details you dont even need to fit the model without the correlation structure if you can have reasonable guesses at those parameters","comment"
"21257","","38440.0","find the factor with the smallest coefficient make it the new base level and rerun the regression or just modify all related coefficients if all you want is their estimates","comment"
"293","192.0","","i think you need to rework this question it all depends on the problem data which has generated the crosstab","post"
